address,label,english,portuguese,verdict,note
MRK.14.25,25,"This vine represents the Synagogue, according to Isaias. The vine, or vineyard of the Lord of hosts is the house of Israel. Of this vine Christ drank for some time; and though many of the branches were become useless, there were yet many that still brought forth fruit. But Christ now going to his passion, declares that it would be no longer acceptable to him, since the figures were not to pass into reality. Ven. Bede.","Esta vinha representa a Sinagoga, segundo Isaías. A vinha, ou vinhedo do Senhor dos exércitos é a casa de Israel. Desta vinha Cristo bebeu por algum tempo; e embora muitos dos ramos se tivessem tornado inúteis, havia ainda muitos que continuavam a produzir fruto. Mas Cristo, indo agora à sua paixão, declara que ela não mais lhe seria aceitável, uma vez que as figuras não haviam de passar à realidade. Ven. Beda.",,
LUK.4.43,43,"From the apparent good dispositions of these people, we might be induced to think, that if Christ had yielded to their solicitations, and remained with them, he could have drawn all to himself; yet he did not choose to do this, but has left us an example worthy of our imitation, in seeking out the perishing and strayed sheep; for by the salvation of one soul, our many sins will be remitted. S. Chrys. in cat. Græc. Pat. hom. in Matt.","Pelas aparentes boas disposições dessas pessoas, poderíamos ser levados a pensar que, se Cristo tivesse cedido às suas súplicas e permanecido com elas, poderia ter atraído a todos a si; no entanto, não quis fazer isso, mas nos deixou um exemplo digno de imitação, ao buscar a ovelha que perece e se extravia; pois pela salvação de uma alma, muitos dos nossos pecados nos serão remitidos. S. Crisóst. in cat. Græc. Pat. hom. in Matt.",,
LUK.6.13,13,"These twelve Christ chose as individual companions and domestics. To these he committed the charge of founding and governing his Church. He sent them as legates, or ambassadors, (for this is the import of the word <em>apostle</em>) to all the world. Hence their power was more universal than that of bishops, which is confined to their own dioceses or districts. The jurisdiction of the apostles was not limited to place. Tirinus.—This power which Jesus Christ delegated to his apostles, and which was for the benefit and regulation of the universal Church in all future ages, the apostles, in their turn, delegated to their successors in the ministry, with such regulations and limitations as have been judged in the Holy Ghost necessary for the proper government of the spiritual kingdom of God upon earth. And it is the height of presumption to question any ordinations that come to us with the authority of the Catholic Church: for, “whatever the Church says, is true; whatever she permits is lawful; whatever she forbids, is evil; whatever she ordains, is holy; whatever she institutes, is good.” S. Augustine.—How futile then is the objection of Calvin, who pretends, that an apostle, being nothing but a legate, can make no laws, nor prescribe or teach any thing not expressed in his <em>mandatum!</em> Calv. Inst. l. iv. c. 8.","Estes doze Cristo os escolheu como companheiros e domésticos particulares. A estes confiou a incumbência de fundar e governar sua Igreja. Enviou-os como legados, ou embaixadores, (pois este é o significado da palavra <em>apóstolo</em>) a todo o mundo. Por isso seu poder era mais universal do que o dos bispos, que é limitado às suas próprias dioceses ou distritos. A jurisdição dos apóstolos não estava limitada ao lugar. Tirino.—Este poder que Jesus Cristo delegou a seus apóstolos, e que era para o benefício e regulação da Igreja universal em todas as eras futuras, os apóstolos, por sua vez, delegaram a seus sucessores no ministério, com as regulamentações e limitações que foram julgadas no Espírito Santo necessárias para o bom governo do reino espiritual de Deus sobre a terra. E é o cúmulo da presunção questionar quaisquer ordenações que nos chegam com a autoridade da Igreja Católica: pois, ""tudo o que a Igreja diz é verdadeiro; tudo o que ela permite é lícito; tudo o que ela proíbe é mau; tudo o que ela ordena é santo; tudo o que ela institui é bom."" Santo Agostinho.—Quão fútil é, portanto, a objeção de Calvino, que pretende que um apóstolo, não sendo senão um legado, não pode fazer leis, nem prescrever ou ensinar coisa alguma não expressa em seu <em>mandatum!</em> Calv. Inst. l. iv. c. 8.
[[[REVIEW:tom_polemico|O comentário qualifica explicitamente a posição de Calvino como ""fútil"", em tom polêmico direto contra a Reforma.]]
[[[ID:58966]]]
<em>Judas</em>, cognominado Tadeu em S. Mateus x. 3. e em S. Marcos 3:18. No início de sua epístola ele se intitula Judas, irmão de Tiago. V.",,
LUK.7.22,22,"<strong>Ver.22.</strong> Then addressing himself to these disciples of John, he ordered them to go and relate to their master all they had seen and heard; and to tell him, that he declared all those to be happy, who, strong in faith, should not take occasion to doubt of his divine power, (the proofs of which they had so recently seen) from the weakness of his flesh, which he had taken upon himself for the love of man.—Jesus Christ alludes to the known and full testimonies that had been given of him by the prophets. <em>The Lord giveth food to the hungry, the Lord looseth them that are in fetters, the Lord enlighteneth the blind, he lifteth up them that are cast down, … and he who does these things, shall reign for ever thy God, O Sion, from generation to generation.</em> Ps. 145 S. Ambrose.—The words of the prophet Isaias are not less descriptive of the promised Messias: <em>God himself will come, and will save you. Then shall the eyes of the blind be opened, and the ears of the deaf unstopped. The lame man shall leap as a hart, and the tongue of the dumb shall be free.</em> Isai. 35:4, 5, 6. Theophylactus.","<strong>Ver.22.</strong> Em seguida, dirigindo-se a esses discípulos de João, ordenou-lhes que fossem relatar ao seu mestre tudo o que tinham visto e ouvido; e que lhe dissessem que ele declarava felizes todos aqueles que, firmes na fé, não tomassem ocasião de duvidar de seu poder divino — cujas provas tinham visto tão recentemente — por causa da fraqueza da carne que havia assumido por amor ao homem.—Jesus Cristo alude aos conhecidos e plenos testemunhos que os profetas haviam dado a seu respeito. <em>O Senhor dá alimento aos famintos, o Senhor liberta os que estão acorrentados, o Senhor ilumina os cegos, ele levanta os abatidos, … e aquele que faz estas coisas reinará eternamente, ó Sião, teu Deus, de geração em geração.</em> Sl. 145. S. Ambrósio.—As palavras do profeta Isaías não são menos descritivas do Messias prometido: <em>O próprio Deus virá, e vos salvará. Então os olhos dos cegos serão abertos, e os ouvidos dos surdos desobstruídos. O coxo saltará como um cervo, e a língua do mudo ficará livre.</em> Is. 35:4, 5, 6. Teofilato.",,
LUK.11.29,29,"<em>But the sign of Jonas.</em> Instead of a prodigy in the heavens or in the air, I will give you one in the bosom of the earth, more wonderful than that of the prophet Jonas, who came out alive from the belly of the fish, which had swallowed him. Thus I will return alive from the bosom of the earth three days after my death. Calmet.—He gave them a sign, not from heaven, for they were unworthy to behold it, but from the deep; the sign of his incarnation, not of his divinity; of his passion, not of his glory. V. Bede.","<em>Mas o sinal de Jonas.</em> Em vez de um prodígio nos céus ou no ar, dar-vos-ei um no seio da terra, mais maravilhoso do que o do profeta Jonas, que saiu vivo do ventre do peixe que o havia engolido. Assim também eu voltarei vivo do seio da terra três dias após a minha morte. Calmet.—Deu-lhes um sinal, não do céu, pois eram indignos de contemplá-lo, mas do abismo; o sinal de sua encarnação, não de sua divindade; de sua paixão, não de sua glória. Ven. Beda.",,
LUK.19.42,42,"<em>If thou also hadst known.</em> It is a broken sentence, as it were in a transport of grief; and we may understand, <em>thou wouldst also weep.</em> Didst thou know, even <em>at this day</em>, that <em>peace</em> and reconciliation which God still offers to thee. Wi.—What can be more tender than the apostrophe here made use of by our Saviour! <em>Hadst thou but known</em>, &c. that is, didst thou but know how severe a punishment is about to be inflicted upon thee, for the numberless transgressions of thy people, thou likewise wouldst weep; but, alas! hardened in iniquity, thou still rejoicest, ignorant of the punishment hanging over thy head. Just men have daily occasion to bewail, like our blessed Redeemer, the blindness of the wicked, unable to see, through their own perversity, the miserable state of their souls, and the imminent danger they are every moment exposed to, of losing themselves for ever. Of these, Solomon cries out; (Prov. 2:13) <em>They leave the right way, and walk through dark ways.</em> We ought to imitate this compassion of our blessed Redeemer; and, as he wept over the calamities of the unfortunate Jerusalem, though determined on his destruction; so we ought to bewail the sins not only of our friends, but likewise of our enemies, and daily offer up our prayers for their conversion. D. Dionysius.","<em>Se tu também conhecesses.</em> É uma frase incompleta, como que num transporte de dor; e podemos entender: <em>tu também chorarias.</em> Se soubesses, mesmo <em>neste dia</em>, aquela <em>paz</em> e reconciliação que Deus ainda te oferece. Wi.—Que pode haver de mais tocante do que a apóstrofe aqui empregada por nosso Salvador! <em>Se ao menos soubesses</em>, &c., isto é, se ao menos soubesses quão severo é o castigo que está prestes a ser-te infligido pelas inumeráveis transgressões do teu povo, tu também chorarias; mas, ai!, endurecida na iniquidade, ainda te regozijas, ignorante do castigo que pende sobre a tua cabeça. Os justos têm ocasião diária de lamentar, como o nosso bendito Redentor, a cegueira dos ímpios, incapazes de ver, por sua própria perversidade, o miserável estado de suas almas e o perigo iminente a que estão a cada momento expostos de se perderem para sempre. Destes exclama Salomão: (Prov. 2:13) <em>Abandonam o caminho reto e caminham por vias tenebrosas.</em> Devemos imitar esta compaixão do nosso bendito Redentor; e, como ele chorou sobre as calamidades da infeliz Jerusalém, ainda que resolvido a destruí-la, assim também devemos lamentar os pecados não só dos nossos amigos, mas também dos nossos inimigos, e oferecer diariamente nossas orações por sua conversão. D. Dionísio.",,
ACT.3.20,20,"<em>The times of refreshment.</em> The time of eternal rest and happiness, &c.—These words, <em>you may be saved</em>, must be understood, to make the sense complete. Wi.","<em>Os tempos de refrigério.</em> O tempo do repouso e da felicidade eternos, &c.—Estas palavras, <em>possais ser salvos</em>, devem ser entendidas para que o sentido fique completo. Wi.",,
ACT.6.3,3,"<em>Look ye out among you seven men</em>, and men of a good repute and character, <em>full of the Holy Ghost.</em> Wi.—Diverse circumstances prove, that they were chosen to be about the altar also. They were to be full of the Holy Ghost and wisdom: they received the imposition of the apostles’ hands, and in them S. Paul requireth, in a manner, the same conditions as in bishops; all which would not have been necessary for any secular stewardship. See Acts 13:3. Immediately after their ordination, they preached, baptized, disputed, as we see in S. Stephen, &c. &c. Hence S. Ignatius: “it is ours to please by all means the deacons, who are for the ministry of Jesus Christ; for they are not servitors of meat and drink, but ministers of the Church of God. For what are deacons but imitators or followers of Christ, ministering to bishops, as Christ to his Father, and working unto him a clean and immaculate work, even as S. Stephen to S. James? Ep. ad Tral.","<em>Escolhei dentre vós sete homens</em>, homens de boa reputação e caráter, <em>cheios do Espírito Santo.</em> Wi.— Diversas circunstâncias provam que foram escolhidos para servir também junto ao altar. Deveriam ser cheios do Espírito Santo e de sabedoria: receberam a imposição das mãos dos apóstolos, e neles S. Paulo exige, de certa forma, as mesmas condições que nos bispos; tudo isso não seria necessário para um simples mordomo secular. Ver At 13:3. Logo após a sua ordenação, pregavam, batizavam e disputavam, como vemos em S. Estêvão, etc. Daí S. Inácio: ""é nosso dever agradar por todos os meios aos diáconos, que estão para o ministério de Jesus Cristo; pois eles não são servidores de comida e bebida, mas ministros da Igreja de Deus. Pois que são os diáconos senão imitadores ou seguidores de Cristo, ministrando aos bispos como Cristo ao seu Pai, e realizando para ele uma obra pura e imaculada, assim como S. Estêvão a S. Tiago? Ep. ad Tral.",,
ACT.9.35,35,"Saron, or Assaron, is a mountain and city mentioned by Josue, 12:18. From it all the plain from Cæsarea of Palestine to Joppe, is called Saron. It is a rich fertile country. Tirinus.","Saron, ou Assaron, é uma montanha e cidade mencionada por Josué, 12:18. A partir dela, toda a planície desde Cesareia da Palestina até Joppe é chamada de Saron. É uma região rica e fértil. Tirinus.",,
ACT.13.24,"24, &c.",", &c.</strong> He then brings the testimony, which John the Baptist gave of Jesus, as it is likely many of them had heard of John, and of the great esteem that all the people had of his virtue and sanctity. He tells them that salvation was offered and sent them by Jesus, against whom the chief of the Jews at Jerusalem obtained of Pilate a sentence, that he should be crucified; but that God <em>raised him up from the dead the third day. And we</em>, says he, <em>publish to you this promise</em>, the Messias, promised to our forefathers.",", &c.</strong> Em seguida traz o testemunho que João Batista deu de Jesus, pois é provável que muitos deles tivessem ouvido falar de João e da grande estima que todo o povo tinha de sua virtude e santidade. Diz-lhes que a salvação lhes foi oferecida e enviada por Jesus, contra quem os principais dos judeus em Jerusalém obtiveram de Pilatos uma sentença para que fosse crucificado; mas que Deus <em>o ressuscitou dos mortos no terceiro dia. E nós</em>, diz ele, <em>vos anunciamos esta promessa</em>, o Messias prometido a nossos antepassados.",,
ROM.6.7,7,"<em>He that is dead is justified from sin.</em> [1] Some translate, is freed from sin: this is true; but perhaps it is better to retain the word <em>justified</em>, which is observed to be a law-word used in courts of justice, where to be <em>justified</em> is to be acquitted, so that a man cannot be questioned again on that account; and so are sinners, when their sins are forgiven. Wi.","<em>Aquele que morreu está justificado do pecado.</em> [1] Alguns traduzem: está liberto do pecado — o que é verdadeiro; mas talvez seja melhor conservar a palavra <em>justificado</em>, que é reconhecidamente um termo jurídico usado nos tribunais de justiça, onde ser <em>justificado</em> é ser absolvido, de modo que o homem não pode ser questionado novamente por aquele motivo; e assim são os pecadores quando os seus pecados são perdoados. Wi.",,
ROM.8.19,19,"<em>The expectation</em> [2] <em>of the creature.</em> He speaks of the corporal creation, made for the use and service of man; and, by occasion of his sin made subject to vanity, that is, to a perpetual instability, tending to corruption and other defects; so that by a figure of speech, it is here said to groan and be in labour, and to long for its deliverance, which is then to come, when sin shall reign no more; and God shall raise the bodies, and united them to their souls, never more to separate, and to be in everlasting happiness in heaven. Ch.—<em>Waiteth for the revelation of the sons of God.</em> That is, for the time after this life, when it shall be made manifest that they are the sons of God, and heirs of the kingdom of his glory. Several interpreters understand all creatures whatsoever, even irrational and inanimate creatures of this world, which are represented as if they had a knowledge and sense of a more happy condition, of a new unchangeable state of perfection, which they are to receive at the end of the world. See 2 Pet. 1:13. Apoc. 21:1. Now every insensible creature is figuratively brought in <em>groaning</em> like a woman in labour, <em>waiting</em>, and wishing for that new and happy state; but in the mean time <em>unwillingly made subject to vanity</em>, i.e. to these changeable imperfections of generations and corruptions, which then they shall be <em>delivered from.</em> Wi.—<em>The creature</em>, &c. The creatures expect with impatience, and hope with confidence, to see a happy change in their condition; they flatter themselves that they will be delivered from the captivity of sin, to which man has reduced them, and enter into the liberty of the glory of the sons of God. Not that the inanimate creation will really participate the happiness and glory of the elect; although in some sense they may be said to have part in it, since they will enter into a pure, incorruptible and perfect state to the end of ages. They will no longer be subject to those changes and vicissitudes which sin has brought upon them; nor will sinful man any longer abuse their beauty and goodness in offending the Creator of all. S. Ambrose and S. Jerom teach that the sun, moon, and stars will be then much more brilliant and beautiful than at present, no longer subject to those changes they at present suffer. Philo and Tertullian teach that the beasts of prey will then lay aside their ferocity, and venomous serpents their poisonous qualities. Calmet.—Other, by the <em>creature</em> or creatures, understand men only, and Christians, who groan under miseries and temptations in this mortal life, amidst the <em>vanities</em> of this world, under the <em>slavery of corruption;</em> who having already (v. 23) received <em>the first-fruits of the Spirit</em>, [3] the grace of God in baptism, have been made <em>the children of God</em>, and now, with <em>expectation</em> and great <em>earnestness</em>, wait and long for a more perfect <em>adoption</em> of the sons of God: for the <em>redemption of their bodies</em>, when the bodies, as well as the souls of the elect, shall rise to an immortal life, and complete happiness in heaven. Wi.","<em>A expectação</em> [2] <em>da criatura.</em> Ele fala da criação corporal, feita para uso e serviço do homem; e, por ocasião do seu pecado, sujeita à vaidade, isto é, a uma instabilidade perpétua, tendendo à corrupção e outros defeitos; de modo que, por uma figura de linguagem, diz-se aqui que ela geme e está em trabalho de parto, e ansia pela sua libertação, que há de chegar quando o pecado não mais reinar; e Deus ressuscitará os corpos e os unirá às suas almas, para nunca mais se separarem, e para estarem em eterna felicidade no céu. Ch.—<em>Aguarda a revelação dos filhos de Deus.</em> Isto é, o tempo depois desta vida, quando será manifesto que são filhos de Deus e herdeiros do reino de sua glória. Vários intérpretes entendem todas as criaturas quaisquer, mesmo as criaturas irracionais e inanimadas deste mundo, que são representadas como se tivessem conhecimento e percepção de uma condição mais feliz, de um novo estado imutável de perfeição, que hão de receber no fim do mundo. Veja-se 2 Pe. 1:13. Ap. 21:1. Ora, toda criatura insensível é figurativamente introduzida <em>gemendo</em> como uma mulher em trabalho de parto, <em>aguardando</em> e desejando aquele novo e feliz estado; mas entretanto <em>involuntariamente sujeita à vaidade</em>, isto é, a estas imperfeições mutáveis de gerações e corrupções, das quais então será <em>libertada.</em> Wi.—<em>A criatura</em>, &c. As criaturas aguardam com impaciência e esperam com confiança ver uma mudança feliz em sua condição; lisonjeiam-se de que serão libertas do cativeiro do pecado, ao qual o homem as reduziu, e entrarão na liberdade da glória dos filhos de Deus. Não que a criação inanimada venha realmente a participar da felicidade e glória dos eleitos; embora em certo sentido se possa dizer que terá parte nela, pois entrará num estado puro, incorruptível e perfeito até o fim dos séculos. Não estará mais sujeita àquelas mudanças e vicissitudes que o pecado lhe trouxe; nem o homem pecador abusará mais de sua beleza e bondade para ofender o Criador de tudo. Santo Ambrósio e São Jerônimo ensinam que o sol, a lua e as estrelas serão então muito mais brilhantes e belos do que agora, não mais sujeitos às mudanças que atualmente sofrem. Fílon e Tertuliano ensinam que os animais ferozes abandonarão então a sua ferocidade, e as serpentes venenosas as suas qualidades peçonhentas. Calmet.—Outros, pela <em>criatura</em> ou criaturas, entendem somente os homens e os cristãos, que gemem sob as misérias e tentações nesta vida mortal, em meio às <em>vaidades</em> deste mundo, sob a <em>escravidão da corrupção;</em> que, tendo já (v. 23) recebido <em>as primícias do Espírito</em>, [3] a graça de Deus no batismo, tornaram-se <em>filhos de Deus</em>, e agora, com <em>expectação</em> e grande <em>ardor</em>, aguardam e anseiam por uma <em>adoção</em> mais perfeita como filhos de Deus: pela <em>redenção de seus corpos</em>, quando os corpos, assim como as almas dos eleitos, ressuscitarão para uma vida imortal e plena felicidade no céu. Wi.",,
ROM.10.2,2,"<em>According to knowledge</em>, &c. The Jews ran with ardour in the paths of the law, but saw not whither they were going; they followed the law, but did not know whither it conducted them. Calmet.","<em>Segundo o conhecimento</em>, etc. Os judeus corriam com ardor pelos caminhos da lei, mas não viam para onde iam; seguiam a lei, mas não sabiam para onde ela os conduzia. Calmet.",,
ROM.11.6,6,"<em>It is not now by works: otherwise grace is no more grace.</em> The election of God, and the first grace at least, are always without any merits on our part; but if we speak of works done in a state of grace, and by the assistance of God’s grace, we co-operate with the graces given, and by thus co-operating, we deserve and merit a reward in heaven. Wi.—If salvation were to come by <em>works</em>, done by nature, without faith and grace, salvation would not be a grace or favour, but a debt; but such <em>dead</em> works are indeed of no value in the sight of God towards salvation. It is not the same with regard to <em>works done with and by</em> God’s grace; for to such works as these he has promised eternal salvation. Ch.","<em>Não é agora pelas obras: de outro modo a graça já não é graça.</em> A eleição de Deus e a primeira graça ao menos são sempre sem qualquer mérito da nossa parte; mas se falamos de obras realizadas em estado de graça e com o auxílio da graça de Deus, cooperamos com as graças concedidas e, ao assim cooperar, merecemos e granjeamos uma recompensa no céu. Wi.—Se a salvação viesse pelas <em>obras</em> feitas pela natureza, sem fé e sem graça, a salvação não seria uma graça ou favor, mas uma dívida; mas tais obras <em>mortas</em> são de fato de nenhum valor diante de Deus para a salvação. Não é o mesmo quanto às <em>obras feitas com e pela</em> graça de Deus; pois a tais obras ele prometeu a salvação eterna. Ch.",,
1CO.1.1,1,"<em>Paul called</em> to be <em>an apostle.</em> S. Paul had preached to the Corinthians, and had remained a long time with them, to instruct and confirm them in the faith. During his absence, the faithful of Corinth were divided into several parties, on occasion of some new teachers, who had come amongst them. Calmet.—It was to heal the wounds caused by these divisions, that the present epistle was written. S. Thom. A.—<em>And Sosthenes.</em> There are various conjectures made concerning the person S. Paul here mentions. Some are of opinion that this Sosthenes is the same mentioned, Acts 18:17 who was beaten before the tribunal of Gallio, proconsul of Achaia, when S. Paul was carried before that magistrate. Eusebius says, that Sosthenes was one of the 72 disciples, and a different person from the one mentioned in Acts. Estius takes him to be S. Paul’s secretary. The common opinion is, that he was a great sufferer for the faith at Corinth, and S. Paul here mentions him as a man worthy their imitation. Calmet.","<em>Paulo chamado</em> a ser <em>apóstolo.</em> S. Paulo havia pregado aos coríntios e permanecido longo tempo entre eles, para instruí-los e confirmá-los na fé. Durante sua ausência, os fiéis de Corinto dividiram-se em vários partidos, por ocasião de alguns novos mestres que haviam surgido entre eles. Calmet.—Foi para sarar as feridas causadas por essas divisões que a presente epístola foi escrita. S. Tomás A.—<em>E Sóstenes.</em> Diversas conjecturas são feitas acerca da pessoa que S. Paulo aqui menciona. Alguns são de opinião que este Sóstenes é o mesmo mencionado em Atos 18:17, que foi espancado diante do tribunal de Gálio, procônsul da Acaia, quando S. Paulo foi levado perante aquele magistrado. Eusébio diz que Sóstenes era um dos 72 discípulos, e uma pessoa diferente do mencionado nos Atos. Estius o considera secretário de S. Paulo. A opinião comum é que ele foi um grande sofredor pela fé em Corinto, e S. Paulo aqui o menciona como homem digno de sua imitação. Calmet.",,
1CO.1.18,18,"<em>For the word of the cross.</em> That is, the preaching that the Son of God, both God and man, died nailed to an infamous cross, <em>is folly</em>, is looked upon as ridiculous and incredible, by all obstinate unbelievers <em>that perish:</em> but it is received as the work of God, and an effect of his divine <em>power</em>, by such as are saved. Wi.","<em>Pois a palavra da cruz.</em> Isto é, a pregação de que o Filho de Deus, simultaneamente Deus e homem, morreu pregado a uma infame cruz, <em>é loucura</em>, é tida por ridícula e inacreditável por todos os incrédulos obstinados <em>que perecem:</em> mas é recebida como obra de Deus e efeito de seu divino <em>poder</em> por aqueles que são salvos. Wi.",,
1CO.11.10,10,"<em>A power:</em> That is, a veil or covering, as a sign that she is under the <em>power</em> of her husband: and this, the apostle adds, <em>because of the angels</em>, who are present in the assemblies of the faithful. Ch.","<em>Um poder:</em> Isto é, um véu ou cobertura, como sinal de que ela está sob o <em>poder</em> do seu marido: e isso, acrescenta o apóstolo, <em>por causa dos anjos</em>, que estão presentes nas assembleias dos fiéis. Ch.",,
2CO.8.10,10,"<em>Begun not only to do, but also to be willing.</em> The sense seems to be, that they not only began the last year to do it, to contribute, but that they were the first that had this will, and began it of their own accord, by a motion of their own will. And therefore in the next chap. (v. 2) he <em>boasted</em> of their <em>readymind</em> to <em>the Macedonians</em>, and that their zeal or emulation had incited a great many. Wi.","<em>Começastes não só a fazer, mas também a querer.</em> O sentido parece ser que eles não só começaram no ano passado a fazê-lo, a contribuir, mas que foram os primeiros a ter esta vontade e começaram por iniciativa própria, por um movimento de sua própria vontade. E por isso, no capítulo seguinte (v. 2), ele <em>se gloriava</em> de sua <em>prontidão de espírito</em> para com <em>os macedônios</em>, e que seu zelo ou emulação havia incitado a muitos. Wi.",,
GAL.6.8,8,"<em>He that soweth in his flesh</em>, &c. The apostle represents the flesh and the spirit like two fields, on which men sow good or bad seed, according to which they shall reap. Wi.","<em>O que semeia na sua carne</em>, etc. O apóstolo representa a carne e o espírito como dois campos em que os homens semeiam boa ou má semente, segundo o que hão de colher. Wi.",,
2TH.2.7,7,"<em>The mystery of iniquity already worketh</em>, [8] or <em>is now wrought</em>, by the precursors of antichrist; i.e. by infidels and heretics. For, as S. John says, there <em>are many antichrists</em>, precursors to the great antichrist, and enemies of Christ. 1 John c. 2. Wi.—<em>That he who now holdeth, do hold.</em> That is, let each one remain in the faith which he has received of us, and let him not permit himself to be deceived by any discourse, as coming from us. Or rather, let those who shall then be in the world keep their faith, remaining firm in their belief and attachment to the Church of Christ, until antichrist, that man of iniquity, shall be taken away. Calmet.—According to others, it is an admonition to the faithful not to be beguiled during this day of trial by such, as under the garb of religion, and with an ostentatious parade of zeal for the holy Scriptures, seek to deceive them. When the mystery of sin shall be revealed, then shall we plainly discover that apostacy from the Catholic Church is the obvious and certain road to a dereliction of all religious principle; yes, to antichristianism and to atheism. A.","<em>O mistério da iniquidade já opera</em>, [8] ou <em>já está em obra</em>, pelos precursores do anticristo; isto é, pelos infiéis e hereges. Pois, como diz São João, há <em>muitos anticristos</em>, precursores do grande anticristo e inimigos de Cristo. 1 Jo c. 2. Wi.—<em>Que aquele que agora retém, continue retendo.</em> Isto é, que cada um permaneça na fé que recebeu de nós, e não se deixe enganar por discurso algum, como se viesse de nós. Ou antes, que os que então estiverem no mundo guardem a sua fé, permanecendo firmes em sua crença e adesão à Igreja de Cristo, até que o anticristo, esse homem da iniquidade, seja tirado do meio. Calmet.—Segundo outros, é uma admoestação aos fiéis para que não sejam seduzidos, durante este dia de provação, por aqueles que, sob o disfarce da religião e com ostentosa demonstração de zelo pelas Sagradas Escrituras, procuram enganá-los. Quando o mistério do pecado for revelado, então descobriremos claramente que a apostasia da Igreja Católica é o caminho óbvio e certo para o abandono de todo princípio religioso; sim, para o anticristianismo e para o ateísmo. A.",,
2TI.2.20,20,"<em>In a great house there are</em>, &c. Though S. Chrys. by a great house, understands this world, and seems to think that in the Church there are none but precious <em>vessels of goldand of silver</em>, yet this is only true of the perfect part of the Church, as it comprehends the elect only. The common exposition, by the <em>great house</em>, understands the Catholic Church of Christ here upon earth, in which are mixed both vessels of gold and of earth, both good and bad; both the faithful that will be saved, and others that will be lost by not persevering in the faith and grace of Christ. Every one’s endeavour must be to <em>cleanse himself from these</em>, to depart from the ways of iniquity, by the assistances of those graces which God offers him, that so he may be <em>a vessel unto honour</em>, not troubling himself about the mysteries and secrets of predestination, but believing and knowing for certain, that if he be not wanting on his part, he can never be lost: and therefore let him follow the admonition of S. Peter, 2 Pet. 1:10. “Wherefore, brethren, labour the more, that by good works you may make sure your vocation and election: for doing these things, you shall not sin at any time.” Wi.","<em>Numa grande casa há</em>, &c. Embora S. Crisóstomo entenda por grande casa este mundo, e pareça pensar que na Igreja não há senão vasos preciosos <em>de ouro e de prata</em>, isso só é verdade quanto à parte perfeita da Igreja, na medida em que compreende apenas os eleitos. A exposição comum, pela <em>grande casa</em>, entende a Igreja Católica de Cristo aqui na terra, na qual se misturam vasos de ouro e de barro, tanto bons como maus; tanto os fiéis que serão salvos, como outros que se perderão por não perseverarem na fé e na graça de Cristo. O empenho de cada um deve ser <em>purificar-se dessas coisas</em>, apartar-se dos caminhos da iniquidade, com o auxílio das graças que Deus lhe oferece, para que assim seja <em>um vaso para honra</em>, sem se perturbar com os mistérios e segredos da predestinação, mas crendo e sabendo com certeza que, se ele não falhar da sua parte, jamais poderá perder-se: e por isso siga a admoestação de S. Pedro, 2 Ped. 1:10. ""Portanto, irmãos, esforçai-vos ainda mais para, pelas boas obras, tornardes segura a vossa vocação e eleição: pois fazendo essas coisas, jamais pecareis."" Wi.",,
TIT.1.12,12,"<em>One of them, a prophet of their own.</em> [9] He does not mean a true prophet, but as the pretended prophets of Baal were called prophets. S. Paul understands Epimenides, a poet of Crete, who by some pagan authors was thought to know things to come; but Aristotle says, he knew only things past, not to come. The ill character he gave of the Cretians was, that they were <em>always liars, evil beasts, slothful bellies</em>, addicted to idleness and sensual pleasures. Wi.","<em>Um deles, profeta de sua própria gente.</em> [9] Não entende um verdadeiro profeta, mas como os pretendidos profetas de Baal eram chamados profetas. S. Paulo entende Epimênides, um poeta de Creta, que alguns autores pagãos julgavam conhecer as coisas futuras; mas Aristóteles diz que ele conhecia apenas as coisas passadas, não as futuras. O mau caráter que atribuiu aos cretenses era que eram <em>sempre mentirosos, animais ferozes, ventres preguiçosos</em>, dados à ociosidade e aos prazeres sensuais. Wi.",,
